Id,TagName,Count,ExcerptPostId,WikiPostId,RowNum
"15474","basehttpserver","122","30986607","30986606","6603"
"15475","multiprocessing","8787","8339135","8339134","6604"
"15477","ntp","555","6517890","6517889","6605"
"15478","no-duplicates","71","","","6606"
"15480","apl","193","4928057","4928056","6607"
"15481","numerical-computing","93","34331423","34331422","6608"
"15482","mousewheel","932","15882782","15882781","6609"
"15488","release-management","829","10998829","10998828","6610"
"15491","supervisingcontroller","6","","","6611"
"15492","xml-documentation","341","11859001","11859000","6612"
"15493","fragment","7043","5220994","5220993","6613"
"15495","tlbimp","90","11691569","11691568","6614"
"15497","rubydl","7","","","6615"
"15499","currencymanager","15","","","6616"
"15502","mprotect","70","","","6617"
"15503","virtualquery","12","","","6618"
"15505","shapes","1409","11670650","11670649","6619"
"15509","jvm-arguments","567","13543648","13543647","6620"
"15513","reflow","150","26123320","26123319","6621"
"15514","docview","23","","","6622"
"15516","bigdecimal","1413","6327327","6327326","6623"
"15517","zero","843","7223596","7223595","6624"
"15522","itemrenderer","483","5108343","5108342","6625"
"15525","idref","33","11696141","11696140","6626"
"15526","dacl","49","22019428","22019427","6627"
"15527","query-analyzer","71","","","6628"
"15528","sizing","182","30336833","30336832","6629"
"15529","grip","11","","","6630"
"15532","portalsitemapprovider","8","","","6631"
"15534","dia","73","5641286","5641285","6632"
"15535","oxygene","104","7188155","7188154","6633"
"15536","rounded-corners","906","14406469","14406468","6634"
"15537","overheating","22","","","6635"
"15538","model-driven-development","54","12633996","12633995","6636"
"15540","marshalbyrefobject","75","24019366","24019365","6637"
"15541","servletexception","55","10809804","10809803","6638"
"15545","silent","296","50537082","50537081","6639"
"15548","regfreecom","102","13474357","13474356","6640"
"15549","rijndael","386","5299203","5299202","6641"
"15557","null-terminated","155","9896623","9896622","6642"
"15558","cperl-mode","25","11786219","11786218","6643"
"15559","xsd.exe","323","6723796","6723795","6644"
"15562","irepository","43","28211520","28211519","6645"
"15563","dataoutputstream","231","13050387","13050386","6646"
"15564","parallel-extensions","127","5731973","5731972","6647"
"15568","debug-symbols","711","14113162","14113161","6648"
"15570",".post","263","13650081","13650080","6649"
"15574","nexus","2409","6620906","6620905","6650"
"15575","google-search-appliance","312","19649312","19649311","6651"
"15578","draw","3014","9044319","9044318","6652"
"15579","xslcompiledtransform","105","","","6653"
"15580","labwindows","52","13433543","13433542","6654"
"15581","cvi","47","13334341","13334340","6655"
"15586","captured-variable","12","","","6656"
"15587","export-to-excel","2837","9192902","9192901","6657"
"15596","tlistview","109","8694168","8694167","6658"
"15602","segments","143","27060655","27060654","6659"
"15604","chunked","202","17570954","17570953","6660"
"15605","transfer","973","20252169","20252168","6661"
"15606","image.createimage","16","","","6662"
"15607","model-binding","2125","13192210","13192209","6663"
"15609","james","154","11394726","11394725","6664"
"15611","multicastsocket","132","31277310","31277309","6665"
"15616","managed-jscript","6","","","6666"
"15617","shop","180","","","6667"
"15619","synonym","430","28924793","28924792","6668"
"15622","file-association","355","13966777","13966776","6669"
"15624","uipi","15","22751796","22751795","6670"
"15626","cascading","339","4966417","4966416","6671"
"15627","go","39927","4900855","4900854","6672"
"15630","server-to-server","58","12417191","12417190","6673"
"15632","papervision3d","141","9832062","9832061","6674"
"15634","cross-process","25","","","6675"
"15636","netbeans-plugins","338","26243339","26243338","6676"
"15639","inner-classes","1878","9220758","9220757","6677"
"15643","lightroom","48","12632852","12632851","6678"
"15647","sharepoint-2003","25","5662461","5662460","6679"
"15648","typed","80","33956700","33956699","6680"
"15649","paperless","2","19609754","19609753","6681"
"15650","boost-thread","867","7367693","7367692","6682"
"15651","screwturn","50","5902934","5902933","6683"
"15653","oracle-streams","20","","","6684"
"15655","hgweb","54","5756834","5756833","6685"
"15656","user-generated-content","46","53487210","53487209","6686"
"15662","data-quality","53","48758430","48758429","6687"
"15664","duplicate-removal","883","11696378","11696377","6688"
"15667","gprs","415","6869685","6869684","6689"
"15668","otool","111","12105689","12105688","6690"
"15669","dyld","366","6365558","6365557","6691"
"15670","ups-worldship","5","","","6692"
"15671","pyodbc","1986","9854493","9854492","6693"
"15675","newrow","42","","","6694"
"15678","dendrogram","425","12667511","12667510","6695"
"15681","text-rendering","276","9976753","9976752","6696"
"15682","text-styling","92","","","6697"
"15683","ignoreroute","20","","","6698"
"15684","axd","26","","","6699"
"15686","multi-touch","1249","7890533","7890532","6700"
"15688","disconnected","80","","","6701"
"15689","source-filter","12","","","6702"
"15691","temp","439","20499035","20499034","6703"
"15692","explicit-constructor","57","22831548","22831547","6704"
"15695","unauthorized","351","23081304","23081303","6705"
"15699","wsdl.exe","52","6626266","6626265","6706"
"15701","ref-cursor","95","","","6707"
"15710","text-services-framework","24","17798963","17798962","6708"
"15713","remote-connection","121","","","6709"
"15714","lag","1372","10489055","10489054","6710"
"15718","osascript","201","27034418","27034417","6711"
"15719","dlna","129","5659998","5659997","6712"
"15728","status-message","7","","","6713"
"15731","xp-theme","8","","","6714"
"15734","tmemo","73","8693866","8693865","6715"
"15737","performance-testing","3637","9230379","9230378","6716"
"15740","cjk","794","5826693","5826692","6717"
"15743","url-link","11","","","6718"
"15744","form-submit","2603","13523899","13523898","6719"
"15747","wcf-encryption","4","","","6720"
"15749","compound-file","8","","","6721"
"15753","databinder","72","","","6722"
"15762","star-schema","241","7745423","7745422","6723"
"15770","sqlobject","67","14004273","14004272","6724"
"15771","schema-design","143","28432741","28432740","6725"
"15772","imdbpy","91","5370037","5370036","6726"
"15773","selectedtext","81","","","6727"
"15774","ia-32","123","27624932","27624931","6728"
"15776","identity-map","28","17929133","17929132","6729"
"15779","language-enhancement","3","","","6730"
"15781","autoeventwireup","17","","","6731"
"15782","sql-authentication","26","","","6732"
"15783","user-instance","15","","","6733"
"15785","awdwr","3","","","6734"
"15788","bubble-sort","1250","7741008","7741007","6735"
"15789","core-api","50","33163696","33163695","6736"
"15790","objective-c-runtime","579","6379128","6379127","6737"
"15793","cacti","113","5591398","5591397","6738"
"15796","selector","3446","6043821","6043820","6739"
"15798","ipod-touch","478","8840615","8840614","6740"
"15799","shfb","39","8506980","8506979","6741"
"15805","hypervisor","221","24493797","24493796","6742"
"15806","gridlines","176","27940483","27940482","6743"
"15811","bitwise-operators","2219","12208444","12208443","6744"
"15814","erase","615","19593132","19593131","6745"
"15815","ihttpasynchandler","41","35416337","35416336","6746"
"15816","iroutehandler","16","","","6747"
"15822","bcrypt","1550","5289322","5289321","6748"
"15823","filechooser","383","14663287","14663286","6749"
"15825","flash-cs3","262","7659309","7659308","6750"
"15826","getmodulefilename","20","","","6751"
"15829","noise","698","12824850","12824849","6752"
"15830","url-interception","8","","","6753"
"15833","days","388","17337052","17337051","6754"
"15834","scrollviewer","1111","6781162","6781161","6755"
"15854","iban","54","19881504","19881503","6756"
"15856","rel","199","8621719","8621718","6757"
"15857","xml-binding","87","6053729","6053728","6758"
"15858","server-migration","34","45973227","45973226","6759"
"15859","pdf-to-html","66","","","6760"
"15860","ms-project","651","5410161","5410160","6761"
"15861","ldapconnection","104","25006108","25006107","6762"
"15863","xll","159","8021555","8021554","6763"
"15866","mosix","4","","","6764"
"15870","resgen","27","11212528","11212527","6765"
"15875","ruby-cocoa","24","","","6766"
"15878","sta","210","16587538","16587537","6767"
"15886","evc4","16","","","6768"
"15889","dtsearch","24","10627804","10627803","6769"
"15891","web-site-project","369","20358258","20358257","6770"
"15894","coalescing","44","","","6771"
"15897","email-parsing","99","7178274","7178273","6772"
"15898","rootfs","77","27713720","27713719","6773"
"15899","wpf-controls","5229","6552268","6552267","6774"
"15902","mars","84","7664113","7664112","6775"
"15904","conditional-operator","773","3625170","3625169","6776"
"15905","vertical-text","81","29741652","29741651","6777"
"15908","explicit-interface","76","48899777","48899776","6778"
"15909","installscript","201","13343115","13343114","6779"
"15913","codeguard","10","21901974","21901973","6780"
"15926","nothing","122","9968672","9968671","6781"
"15927","params","1166","11245539","11245538","6782"
"15928","cidr","277","14254893","14254892","6783"
"15929","filepath","2339","11050335","11050334","6784"
"15931","ideserializationcallback","5","","","6785"
"15933","typeerror","3845","11811460","11811459","6786"
"15934","key-value-observing","1124","5873726","5873725","6787"
"15936","modular","270","","","6788"
"15937","transport","213","","","6789"
"15940","ppi","80","26626630","26626629","6790"
"15941","datetimepicker","2705","15385777","15385776","6791"
"15943","panels","270","13333338","13333337","6792"
"15944","django-orm","2387","9296703","9296702","6793"
"15950","code-separation","64","","","6794"
"15951","zipfile","1338","8349330","8349329","6795"
"15952","input-filtering","48","","","6796"
"15954","jscrollpane","2552","5650840","5650839","6797"
"15957","webusercontrol","256","","","6798"
"15958","nested-lists","1618","19571608","19571607","6799"
"15959","acceleratorkey","29","20045205","20045204","6800"
"15960","uiq","2","","","6801"
"15961","uiq3","5","","","6802"
"15965","stretch","476","21509065","21509064","6803"
"15967","jsonserializer","321","33074867","33074866","6804"
"15968","componentart","38","8451171","8451170","6805"
"15969","buzzword-compliance","6","31857590","31857589","6806"
"15972","custom-errors","294","25270674","25270673","6807"
"15973","aero","285","8485937","8485936","6808"
"15989","dedicated","51","14231687","14231686","6809"
"15992","look-and-feel","870","5232791","5232790","6810"
"15994","poisson","426","5615511","5615510","6811"
"15996","clear","1385","17268245","17268244","6812"
"15997","affinity","264","19188917","19188916","6813"
"15998","locked","199","","","6814"
"15999","addressof","83","","","6815"
"16000","memory-access","101","10524053","10524052","6816"
"16001","cldc","68","6831747","6831746","6817"
"16003","parasoft","63","32245547","32245546","6818"
"16004","memory-alignment","832","19634316","19634315","6819"
"16006","inotifycollectionchanged","114","12828974","12828973","6820"
"16007","object-tag","111","17985199","17985198","6821"
"16009","xml-comments","261","11838224","11838223","6822"
"16014","circular-buffer","351","12930985","12930984","6823"
"16020","highline","27","","","6824"
"16022","aol","58","7714842","7714841","6825"
"16023","separation-of-concerns","437","13634107","13634106","6826"
"16024","isolation","192","","","6827"
"16027","specialization","426","12952071","12952070","6828"
